Report for Dataset: drift
Generated on: 2025-01-30 13:36:51
Run number: 0
========================================================================================================================

RMSE: Root Mean Square Error - Measures the average magnitude of error.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |           RMSE            |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.4      |       0.4770504178        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.6      |       0.4542700872        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.7      |       0.4846721918        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.05     |       0.3874147869        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.2849463968        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.2      |       0.2135153362        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.4      |       0.3880845826        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.6      |       0.4772118890        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.7      |       0.4647641793        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.05     |       0.5387080130        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.1      |       0.4027798253        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.2      |       0.3385207714        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.4      |       0.5140779747        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.6      |       0.5158561357        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.7      |       0.8645320477        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.05     |       0.9234927128        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.9699990039        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.9914069854        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.4      |       1.0552448338        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.6      |       1.0143105930        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.7      |       1.0126164671        |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.05     |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.1      |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.2      |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.4      |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.6      |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.7      |      100.0000000000       |
|      drift      |      mcar       |       svt       |    bayesian     |     0.05     |       0.2554531478        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.1      |       0.1841467244        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.2      |       0.1435564291        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.4      |       0.3391865472        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.6      |       0.2863246939        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.7      |       0.3089088569        |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.05     |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.1      |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.2      |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.4      |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.6      |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.7      |      100.0000000000       |
|      drift      |      mcar       |      brits      |    bayesian     |     0.05     |       1.6062910649        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.1      |       1.5425913528        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.2      |       1.2866933036        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.4      |       1.6540117974        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.6      |       1.2127186020        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.7      |       1.2472218731        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.9366186051        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.9529364721        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.8063409123        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.9602959583        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.8561814413        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.7      |       1.0048233615        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.05     |       0.8078925030        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.1      |       0.6943451572        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.2      |       0.7109677197        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.4      |       0.8337000670        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.6      |       0.7688375867        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.7      |       0.7809773456        |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.05     |       67.9448817490       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.1      |       64.0424243114       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.2      |       61.7516573128       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.4      |       60.8245806284       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.6      |       61.0091849448       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.7      |       61.1535472035       |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

MAE: Mean Absolute Error - Measures the average absolute error.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |            MAE            |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|      drift      |      mcar       |      mean       |    bayesian     |     0.05     |       0.7219362153        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.1      |       0.7774057495        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.2      |       0.8134840740        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.4      |       0.7426695187        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.6      |       0.7610548322        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.7      |       0.7649990978        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.05     |       0.1361908347        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.1      |       0.0992492858        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.2      |       0.0845888233        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.4      |       0.1086758033        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.6      |       0.1357836327        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.7      |       0.1370776582        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.05     |       0.3679606865        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.1      |       0.2995769335        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.2      |       0.2984288954        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.4      |       0.3798974770        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.6      |       0.5465728949        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.7      |       0.7051246701        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.05     |       0.4966806860        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.1      |       0.3791971394        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.2      |       0.3301072799        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.4      |       0.4339002977        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.6      |       0.5600038712        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.7      |       0.7369295074        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.05     |       2.9993434645        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.1      |       3.9230547599        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.2      |       2.0288435032        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.4      |       2.8847339107        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.6      |       2.1903054497        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.7      |       1.9028284013        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.05     |       0.7219362153        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.1      |       0.7774057495        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.2      |       0.8134840740        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.4      |       0.7426695187        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.6      |       0.7610548322        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.7      |       0.7649990978        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.05     |       0.3486526292        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.1      |       0.2886060604        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.2      |       0.2599135160        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.4      |       0.2585945598        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.6      |       0.2770886667        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.7      |       0.3200058598        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.05     |       0.2116949874        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.1707849229        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.2      |       0.1326668472        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.4      |       0.1560682948        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.6      |       0.2534955200        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.7      |       0.2892696041        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.05     |       0.3239496879        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.1      |       0.2471622225        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.2      |       0.2157073032        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.4      |       0.2283984032        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.6      |       0.3019599480        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.7      |       0.5584173053        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.05     |       0.7219362153        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.7774057495        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.8134840740        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.4      |       0.7426695187        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.6      |       0.7610548322        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.7      |       0.7649990978        |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.05     |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.1      |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.2      |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.4      |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.6      |      100.0000000000       |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.7      |      100.0000000000       |
|      drift      |      mcar       |       svt       |    bayesian     |     0.05     |       0.1361976303        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.1      |       0.1019328647        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.2      |       0.0853571398        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.4      |       0.1107575453        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.6      |       0.1286080629        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.7      |       0.1522943089        |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.05     |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.1      |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.2      |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.4      |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.6      |      100.0000000000       |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.7      |      100.0000000000       |
|      drift      |      mcar       |      brits      |    bayesian     |     0.05     |       1.2219340230        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.1      |       1.1657471491        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.2      |       0.9435951408        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.4      |       1.0951619485        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.6      |       0.8297282422        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.7      |       0.8971940841        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.6690662505        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.7131472609        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.5625200622        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.5931397467        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.5633636000        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.7      |       0.7453861622        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.05     |       0.6169889928        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.1      |       0.5458932875        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.2      |       0.5423320417        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.4      |       0.5082667668        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.6      |       0.4958418263        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.7      |       0.5161418761        |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.05     |       53.9218469849       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.1      |       49.8455382445       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.2      |       49.4110336471       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.4      |       48.9220210337       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.6      |       49.0691655852       |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.7      |       49.1402724836       |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

MI: Mutual Information - Indicates dependency between variables.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |            MI             |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|      drift      |      mcar       |      mean       |    bayesian     |     0.05     |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.1      |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.2      |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.4      |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.6      |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.7      |       0.0000000000        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.05     |       1.2739817718        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.1      |       1.1516089897        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.2      |       1.1861911679        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.4      |       0.1695040339        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.6      |       0.0523445829        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.7      |       0.0718093375        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.05     |       0.6420491148        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.1      |       0.7377896396        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.2      |       0.7092737202        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.4      |       0.0749881967        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.6      |       0.0106860356        |
|      drift      |      mcar       |      stmvl      |    bayesian     |     0.7      |       0.0084596190        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.05     |       0.7117191201        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.1      |       0.6529442220        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.2      |       0.7509427917        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.4      |       0.1773432220        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.6      |       0.1199317822        |
|      drift      |      mcar       |       iim       |    bayesian     |     0.7      |       0.0723379985        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.05     |       0.1192452255        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.1      |       0.1397667396        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.2      |       0.1241664150        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.4      |       0.0171098446        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.6      |       0.0045657065        |
|      drift      |      mcar       |      mrnn       |    bayesian     |     0.7      |       0.0096913492        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.05     |       0.0000000000        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.1      |       0.0000000000        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.2      |       0.0000000000        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.4      |       0.0000000000        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.6      |       0.0000000000        |
|      drift      |      mcar       |    iter_svd     |    bayesian     |     0.7      |       0.0000000000        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.05     |       0.8141225680        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.1      |       0.8054958639        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.2      |       0.8604174844        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.4      |       0.1367495616        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.6      |       0.1770935474        |
|      drift      |      mcar       |     grouse      |    bayesian     |     0.7      |       0.0741501151        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.05     |       1.1344905625        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.9591575236        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.2      |       1.0003798086        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.4      |       0.1695244134        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.6      |       0.0912549252        |
|      drift      |      mcar       |     dynammo     |    bayesian     |     0.7      |       0.1366457012        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.05     |       0.9583319063        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.1      |       0.8867894156        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.2      |       0.8880933102        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.4      |       0.1919957101        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.6      |       0.1860026049        |
|      drift      |      mcar       |      rosl       |    bayesian     |     0.7      |       0.0996841863        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.05     |       0.0000000000        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.0000000000        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.0000000000        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.4      |       0.0000000000        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.6      |       0.0000000000        |
|      drift      |      mcar       |    soft_imp     |    bayesian     |     0.7      |       0.0000000000        |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.05     |       0.0000000000        |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.1      |       0.0000000000        |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.2      |       0.0000000000        |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.4      |       0.0000000000        |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.6      |       0.0000000000        |
|      drift      |      mcar       |     spirit      |    bayesian     |     0.7      |       0.0000000000        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.05     |       1.3670408259        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.1      |       1.1124301205        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.2      |       1.1672597807        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.4      |       0.1453860243        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.6      |       0.1386405331        |
|      drift      |      mcar       |       svt       |    bayesian     |     0.7      |       0.1006782770        |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.05     |       0.0000000000        |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.1      |       0.0000000000        |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.2      |       0.0000000000        |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.4      |       0.0000000000        |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.6      |       0.0000000000        |
|      drift      |      mcar       |      tkcm       |    bayesian     |     0.7      |       0.0000000000        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.05     |       0.7557429219        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.1      |       0.2264799369        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.2      |       0.1604784940        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.4      |       0.0325854180        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.6      |       0.0051553139        |
|      drift      |      mcar       |      brits      |    bayesian     |     0.7      |       0.0171440620        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.5294160866        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.3310078129        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.3659822327        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.0145794783        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.0499462112        |
|      drift      |      mcar       |    deep_mvi     |    bayesian     |     0.7      |       0.0451099277        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.05     |       0.5185999034        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.1      |       0.4058453914        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.2      |       0.3758959059        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.4      |       0.1323906852        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.6      |       0.1453148028        |
|      drift      |      mcar       |      mpin       |    bayesian     |     0.7      |       0.1520122331        |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.05     |       0.2685139128        |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.1      |       0.0666451139        |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.2      |       0.0204403374        |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.4      |       0.0026126328        |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.6      |       0.0015076771        |
|      drift      |      mcar       |     pristi      |    bayesian     |     0.7      |       0.0010920665        |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

CORRELATION: Correlation Coefficient - Indicates linear relationship between variables.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |        CORRELATION        |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|      drift      |      mcar       |      mean       |    bayesian     |     0.05     |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.1      |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.2      |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.4      |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.6      |       0.0000000000        |
|      drift      |      mcar       |      mean       |    bayesian     |     0.7      |       0.0000000000        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.05     |       0.9684410276        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.1      |       0.9829478847        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.2      |       0.9901365736        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.4      |       0.8726353887        |
|      drift      |      mcar       |      cdrec      |    bayesian     |     0.6      |       0.9135742181        |
