Report for Dataset: fmri-stoptask
Generated on: 2025-02-06 08:06:13
Run number: 0
========================================================================================================================

RMSE: Root Mean Square Error - Measures the average magnitude of error.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |           RMSE            |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.05     |       1.0591754233        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.1      |       0.9651108444        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.2      |       0.9932773681        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.4      |       1.0058748440        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.6      |       0.9944066186        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.7      |       0.9987049885        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.05     |       1.0585400820        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.1      |       0.9684583375        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.2      |       0.9991900997        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.4      |       1.0165580792        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.6      |       1.0056836122        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.7      |       1.0137406468        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.05     |       1.0746677200        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.9771488396        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.2      |       1.0089218808        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.4      |       1.0267304038        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.6      |       1.0179543499        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.7      |       1.0232196200        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.05     |       1.1027871385        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.1      |       0.9817639232        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.2      |       1.0160075736        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.4      |       1.0194318351        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.6      |       1.0106430784        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.7      |       1.0166006547        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.05     |       1.0591754233        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.9651108444        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.9932773681        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.4      |       1.0058748440        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.6      |       0.9944066186        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.7      |       0.9987049885        |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.05     |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.1      |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.2      |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.4      |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.6      |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.7      |      100.0000000000       |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.05     |       1.1115180617        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.1      |       1.0262520089        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.2      |       1.0471422107        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.4      |       1.0743153240        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.6      |       1.0759834854        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.7      |       1.0794262002        |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.05     |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.1      |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.2      |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.4      |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.6      |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.7      |      100.0000000000       |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.05     |       1.2730090717        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.1      |       1.4185454500        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.2      |       1.3826615523        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.4      |       1.3693803672        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.6      |       1.2860846118        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.7      |       1.2370150382        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       1.0633166725        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.9707268309        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.9975114879        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       1.0113322648        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       1.0013707249        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.7      |       1.0116499531        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.05     |       1.0579804075        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.1      |       0.9679483464        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.2      |       0.9932835734        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.4      |       1.0061742564        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.6      |       0.9946324497        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.7      |       0.9990513374        |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.05     |       83.7036880885       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.1      |       78.1815656180       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.2      |       76.6776080357       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.4      |       77.4153931032       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.6      |       77.4126147348       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.7      |       77.4005641387       |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

MAE: Mean Absolute Error - Measures the average absolute error.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |            MAE            |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.05     |       0.8811507909        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.1      |       0.7842311963        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.2      |       0.8034395751        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.4      |       0.8113341021        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.6      |       0.8023296982        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.7      |       0.8058496751        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.05     |       0.9550501388        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.1      |       0.8386580787        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.2      |       0.8553660054        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.4      |       0.8770230488        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.6      |       0.8850539316        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.7      |       0.9168576496        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.05     |       1.0474654088        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.1      |       0.9035396143        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.2      |       0.8586440299        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.4      |       0.8402297777        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.6      |       3.4799721803        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.7      |       4.1957171727        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.05     |       0.8734007334        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.1      |       0.7851843421        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.2      |       0.8012616129        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.4      |       0.8140496120        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.6      |       0.8052914143        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.7      |       0.8092480285        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.05     |       1.1663197560        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.1      |       1.0775582844        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.2      |       1.1972638146        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.4      |       1.1546586284        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.6      |       1.1955923766        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.7      |       1.1239870979        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.05     |       0.8811507909        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.1      |       0.7842311963        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.2      |       0.8034395751        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.4      |       0.8113341021        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.6      |       0.8023296982        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.7      |       0.8058496751        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.05     |       0.8800927235        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.1      |       0.7886884475        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.2      |       0.8071960550        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.4      |       0.8194490205        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.6      |       0.8106582856        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.7      |       0.8174581172        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.05     |       0.8953101859        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.7862503432        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.2      |       0.8122329701        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.4      |       0.8279984928        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.6      |       0.8203391770        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.7      |       0.8239683078        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.05     |       0.9005659533        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.1      |       0.7922845928        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.2      |       0.8185525829        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.4      |       0.8210316270        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.6      |       0.8140731846        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.7      |       0.8190170611        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.05     |       0.8811507909        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.7842311963        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.8034395751        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.4      |       0.8113341021        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.6      |       0.8023296982        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.7      |       0.8058496751        |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.05     |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.1      |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.2      |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.4      |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.6      |      100.0000000000       |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.7      |      100.0000000000       |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.05     |       0.9024532857        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.1      |       0.8227719420        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.2      |       0.8407697837        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.4      |       0.8654555994        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.6      |       0.8658975613        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.7      |       0.8689490942        |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.05     |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.1      |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.2      |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.4      |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.6      |      100.0000000000       |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.7      |      100.0000000000       |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.05     |       1.0096284312        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.1      |       1.1531342884        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.2      |       1.1004478865        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.4      |       1.0868728716        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.6      |       1.0100822862        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.7      |       0.9731679261        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.8814503485        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.7907183657        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.8012019672        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.8134270235        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.6      |       0.8056048254        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.7      |       0.8134351966        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.05     |       0.8796568174        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.1      |       0.7864488467        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.2      |       0.8029320513        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.4      |       0.8108920032        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.6      |       0.8020851155        |
|  fmristoptask   |      mcar       |      mpin       |    bayesian     |     0.7      |       0.8055390306        |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.05     |       69.2116157796       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.1      |       65.4202481554       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.2      |       64.2849822900       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.4      |       64.5230815620       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.6      |       64.4153801989       |
|  fmristoptask   |      mcar       |     pristi      |    bayesian     |     0.7      |       64.3897593834       |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+

MI: Mutual Information - Indicates dependency between variables.

+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|     Dataset     |    Algorithm    |    Optimizer    |     Pattern     |   X Value    |            MI             |
+-----------------+-----------------+-----------------+-----------------+--------------+---------------------------+
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.05     |       0.0000000000        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.1      |       0.0000000000        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.2      |       0.0000000000        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.4      |       0.0000000000        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.6      |       0.0000000000        |
|  fmristoptask   |      mcar       |      mean       |    bayesian     |     0.7      |       0.0000000000        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.05     |       0.3068660498        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.1      |       0.0682530498        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.2      |       0.0211349276        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.4      |       0.0044579945        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.6      |       0.0024260001        |
|  fmristoptask   |      mcar       |      cdrec      |    bayesian     |     0.7      |       0.0016245667        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.05     |       0.3781345294        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.1      |       0.0766229696        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.2      |       0.0305535713        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.4      |       0.0063691086        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.6      |       0.0038067694        |
|  fmristoptask   |      mcar       |      stmvl      |    bayesian     |     0.7      |       0.0021613654        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.05     |       0.2787388945        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.1      |       0.0830808565        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.2      |       0.0190931435        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.4      |       0.0042604400        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.6      |       0.0018099724        |
|  fmristoptask   |      mcar       |       iim       |    bayesian     |     0.7      |       0.0016113246        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.05     |       0.3466605586        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.1      |       0.0746329915        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.2      |       0.0232466333        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.4      |       0.0042767901        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.6      |       0.0024612795        |
|  fmristoptask   |      mcar       |      mrnn       |    bayesian     |     0.7      |       0.0020480068        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.05     |       0.0000000000        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.1      |       0.0000000000        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.2      |       0.0000000000        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.4      |       0.0000000000        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.6      |       0.0000000000        |
|  fmristoptask   |      mcar       |    iter_svd     |    bayesian     |     0.7      |       0.0000000000        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.05     |       0.1938725979        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.1      |       0.0668179803        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.2      |       0.0153747027        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.4      |       0.0047849940        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.6      |       0.0014675608        |
|  fmristoptask   |      mcar       |     grouse      |    bayesian     |     0.7      |       0.0012341342        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.05     |       0.2149124763        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.1      |       0.0680356980        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.2      |       0.0191202570        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.4      |       0.0045854926        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.6      |       0.0017810535        |
|  fmristoptask   |      mcar       |     dynammo     |    bayesian     |     0.7      |       0.0014372895        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.05     |       0.2895906591        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.1      |       0.0700369110        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.2      |       0.0206120714        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.4      |       0.0046486005        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.6      |       0.0017995883        |
|  fmristoptask   |      mcar       |      rosl       |    bayesian     |     0.7      |       0.0018876590        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.05     |       0.0000000000        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.1      |       0.0000000000        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.2      |       0.0000000000        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.4      |       0.0000000000        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.6      |       0.0000000000        |
|  fmristoptask   |      mcar       |    soft_imp     |    bayesian     |     0.7      |       0.0000000000        |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.05     |       0.0000000000        |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.1      |       0.0000000000        |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.2      |       0.0000000000        |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.4      |       0.0000000000        |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.6      |       0.0000000000        |
|  fmristoptask   |      mcar       |     spirit      |    bayesian     |     0.7      |       0.0000000000        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.05     |       0.2654442737        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.1      |       0.0536477042        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.2      |       0.0137077092        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.4      |       0.0050049371        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.6      |       0.0017690912        |
|  fmristoptask   |      mcar       |       svt       |    bayesian     |     0.7      |       0.0012093017        |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.05     |       0.0000000000        |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.1      |       0.0000000000        |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.2      |       0.0000000000        |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.4      |       0.0000000000        |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.6      |       0.0000000000        |
|  fmristoptask   |      mcar       |      tkcm       |    bayesian     |     0.7      |       0.0000000000        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.05     |       0.3280271837        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.1      |       0.0702720660        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.2      |       0.0240505838        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.4      |       0.0052206335        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.6      |       0.0015742861        |
|  fmristoptask   |      mcar       |      brits      |    bayesian     |     0.7      |       0.0014532263        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.05     |       0.2850540812        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.1      |       0.0615248230        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.2      |       0.0139558727        |
|  fmristoptask   |      mcar       |    deep_mvi     |    bayesian     |     0.4      |       0.0038116400        |
